CallEnd,CallDuration,CallStart,Communication,Education,Job,LastContactMonth,Marital,Outcome,Age,Balance,CarInsurance,CarLoan,DaysPassed,Default,HHInsurance,LastContactDay,NoOfContacts,PrevAttempts
10:49:50,0:07:53,10:41:57,cellular,secondary,unemployed,aug,divorced,none,40,1694,1,0,-1,0,0,12,6,0
14:47:26,0:04:39,14:42:47,cellular,secondary,student,dec,single,other,29,459,1,0,189,0,0,15,3,19
13:31:59,0:05:56,13:26:03,cellular,secondary,technician,aug,single,success,34,2085,1,0,182,0,0,10,3,2
10:51:36,0:10:26,10:41:10,cellular,primary,blue-collar,jan,divorced,none,49,235,0,0,-1,0,0,29,1,0
17:34:00,0:07:23,17:26:37,cellular,tertiary,management,feb,single,none,32,520,1,0,-1,0,0,3,2,0
15:39:00,0:14:46,15:24:14,other,secondary,services,jun,married,none,46,379,0,0,-1,0,0,11,2,0
15:01:24,0:01:39,14:59:45,cellular,secondary,admin.,jan,single,other,26,1099,0,0,225,0,0,15,2,13
16:23:08,0:01:01,16:22:07,other,secondary,services,may,married,none,37,-21,0,1,-1,0,1,23,2,0
15:55:21,0:06:12,15:49:09,cellular,secondary,management,jul,single,none,35,3384,0,0,-1,0,1,31,2,0
10:41:49,0:12:00,10:29:49,cellular,secondary,management,aug,married,none,31,0,1,0,-1,0,0,11,1,0
9:50:06,0:03:52,9:46:14,other,primary,blue-collar,jun,married,none,31,298,0,1,-1,0,1,2,1,0
11:55:17,0:03:06,11:52:11,cellular,tertiary,services,jun,married,none,42,4216,1,0,-1,0,0,12,2,0
16:58:02,0:02:59,16:55:03,other,primary,management,may,single,none,53,208,0,0,-1,0,1,19,9,0
15:48:52,0:20:32,15:28:20,cellular,tertiary,self-employed,apr,single,other,44,1367,1,0,146,0,1,13,3,1
10:39:06,0:00:42,10:38:24,other,secondary,admin.,may,married,none,56,11,0,0,-1,0,0,13,3,0
14:17:52,0:02:27,14:15:25,telephone,tertiary,self-employed,feb,divorced,none,41,1256,0,0,-1,0,0,9,3,0
12:53:26,0:01:02,12:52:24,other,tertiary,technician,may,single,none,28,183,0,1,-1,0,1,28,2,0
10:19:43,0:04:21,10:15:22,cellular,tertiary,student,jun,single,none,31,64,1,0,-1,0,0,2,2,0
11:21:27,0:03:20,11:18:07,other,primary,blue-collar,jun,married,none,54,211,0,0,-1,0,0,19,2,0
9:58:34,0:03:23,9:55:11,cellular,tertiary,management,oct,married,success,31,4328,1,0,165,0,0,12,4,14
12:06:40,0:03:32,12:03:08,cellular,secondary,admin.,jul,married,none,45,248,0,0,-1,0,0,16,2,0
14:22:22,0:05:08,14:17:14,cellular,tertiary,management,nov,married,none,46,1375,0,0,-1,0,1,17,3,0
10:56:55,0:04:57,10:51:58,cellular,secondary,admin.,may,married,none,31,223,0,0,-1,0,0,6,1,0
14:37:29,0:05:12,14:32:17,cellular,secondary,blue-collar,may,married,none,55,2854,0,0,-1,0,1,7,1,0
16:17:50,0:01:33,16:16:17,cellular,secondary,admin.,jul,married,none,30,874,0,0,-1,0,1,22,2,0
13:36:27,0:01:25,13:35:02,telephone,secondary,technician,aug,divorced,none,32,-262,0,0,-1,0,1,28,24,0
12:13:02,0:02:35,12:10:27,other,primary,blue-collar,may,married,none,49,287,0,0,-1,0,1,29,2,0
17:53:52,0:13:49,17:40:03,cellular,secondary,services,jul,married,none,30,5,1,1,-1,0,0,10,5,0
10:26:03,0:06:50,10:19:13,other,secondary,unemployed,may,married,none,53,13,0,0,-1,0,0,5,3,0
17:59:13,0:01:09,17:58:04,cellular,tertiary,self-employed,apr,married,other,34,442,0,0,164,0,1,30,1,2
18:00:11,0:01:23,17:58:48,cellular,primary,housemaid,aug,married,none,57,1303,0,0,-1,0,0,25,4,0
17:58:39,0:04:05,17:54:34,cellular,secondary,admin.,aug,divorced,failure,34,661,1,0,183,0,1,5,2,10
15:07:36,0:01:32,15:06:04,cellular,tertiary,management,aug,single,none,55,43074,0,0,-1,0,1,25,6,0
9:27:10,0:04:41,9:22:29,other,primary,blue-collar,may,married,none,35,-239,0,0,-1,0,1,26,1,0
15:06:48,0:15:08,14:51:40,cellular,tertiary,management,aug,married,none,39,-17,1,1,-1,0,1,28,1,0
15:03:26,0:07:56,14:55:30,cellular,secondary,admin.,may,married,other,51,3025,1,0,352,0,0,7,1,1
9:34:39,0:01:42,9:32:57,cellular,secondary,self-employed,may,married,none,39,266,0,0,-1,0,0,11,2,0
12:39:08,0:02:25,12:36:43,cellular,secondary,blue-collar,may,married,none,32,-32,0,0,-1,0,1,12,1,0
15:50:41,0:04:50,15:45:51,cellular,tertiary,entrepreneur,jan,married,failure,44,3463,0,1,153,0,1,28,2,3
13:44:24,0:01:01,13:43:23,cellular,secondary,blue-collar,aug,married,none,46,0,0,0,-1,0,0,14,4,0
16:17:28,0:03:29,16:13:59,cellular,secondary,technician,aug,married,none,46,363,0,0,-1,0,1,6,3,0
13:33:54,0:06:23,13:27:31,cellular,secondary,technician,jun,single,other,39,1435,1,0,296,0,0,17,1,19
13:37:09,0:01:48,13:35:21,cellular,secondary,admin.,jul,married,none,37,764,0,0,-1,0,1,16,5,0
15:47:34,0:10:04,15:37:30,cellular,secondary,admin.,jul,single,none,26,81,0,1,-1,0,0,10,1,0
9:19:59,0:00:16,9:19:43,other,secondary,services,may,married,none,34,-196,0,1,-1,0,1,26,1,0
16:44:30,0:06:06,16:38:24,cellular,secondary,technician,jan,married,none,40,232,0,0,-1,0,0,29,1,0
16:54:25,0:05:16,16:49:09,telephone,secondary,retired,jun,married,none,75,468,0,0,-1,0,0,24,1,0
14:37:16,0:00:45,14:36:31,cellular,primary,management,nov,married,failure,52,57,0,1,196,1,1,20,1,1
18:13:35,0:23:59,17:49:36,cellular,primary,blue-collar,jul,married,none,49,3,1,1,-1,0,0,9,6,0
16:41:13,0:04:58,16:36:15,other,secondary,admin.,may,divorced,none,45,984,0,0,-1,0,1,8,5,0
13:20:16,0:04:57,13:15:19,cellular,tertiary,blue-collar,aug,single,none,34,42,0,0,-1,0,0,5,1,0
14:34:30,0:02:46,14:31:44,telephone,tertiary,technician,jun,divorced,none,57,126,1,0,-1,0,0,4,2,0
12:09:35,0:11:02,11:58:33,cellular,tertiary,management,may,married,success,57,830,1,1,367,0,1,8,1,1
15:47:44,0:05:40,15:42:04,other,secondary,admin.,may,married,none,27,953,0,0,-1,0,1,26,2,0
13:39:13,0:01:53,13:37:20,cellular,secondary,retired,sep,married,failure,63,2747,0,0,80,0,0,11,1,1
13:16:16,0:08:28,13:07:48,other,secondary,admin.,jun,single,none,46,849,1,0,-1,0,1,5,2,0
17:39:05,0:02:07,17:36:58,cellular,tertiary,management,aug,single,none,33,-5,0,0,-1,1,0,18,4,0
14:34:36,0:11:26,14:23:10,cellular,secondary,admin.,jul,divorced,none,32,2017,0,1,-1,0,0,17,1,0
10:37:12,0:01:33,10:35:39,cellular,secondary,admin.,oct,single,none,37,0,0,0,-1,0,0,23,1,0
13:06:08,0:02:29,13:03:39,other,tertiary,technician,may,single,none,33,594,0,1,-1,0,1,23,1,0
16:18:24,0:06:36,16:11:48,other,secondary,technician,may,single,none,25,1135,0,0,-1,0,1,12,3,0
14:16:47,0:01:30,14:15:17,cellular,secondary,blue-collar,apr,single,failure,34,550,0,0,346,0,1,20,3,1
9:35:12,0:15:23,9:19:49,cellular,tertiary,management,may,married,none,32,2465,1,1,-1,0,1,7,1,0
14:14:38,0:04:03,14:10:35,other,secondary,blue-collar,may,married,none,43,167,0,0,-1,0,1,7,1,0
10:38:47,0:03:42,10:35:05,other,secondary,services,may,single,none,31,605,0,0,-1,0,1,28,1,0
15:21:11,0:01:44,15:19:27,other,secondary,admin.,jun,married,none,23,299,0,0,-1,0,1,19,1,0
9:31:13,0:09:47,9:21:26,cellular,tertiary,management,apr,married,none,45,242,1,0,-1,0,0,30,1,0
14:02:51,0:00:07,14:02:44,other,secondary,housemaid,jun,married,none,51,3984,0,0,-1,0,0,20,12,0
14:19:59,0:02:47,14:17:12,cellular,secondary,blue-collar,aug,single,none,37,243,0,0,-1,0,0,27,10,0
11:02:02,0:02:57,10:59:05,cellular,secondary,admin.,nov,single,failure,34,892,0,0,184,0,1,21,2,1
10:33:51,0:03:20,10:30:31,other,tertiary,self-employed,jun,single,none,37,556,0,0,-1,0,0,17,2,0
15:11:22,0:01:59,15:09:23,cellular,tertiary,technician,aug,divorced,none,52,0,0,0,-1,0,0,19,2,0
10:31:25,0:11:51,10:19:34,cellular,secondary,technician,nov,married,none,38,2767,0,0,-1,0,1,21,2,0
11:16:47,0:04:27,11:12:20,other,secondary,admin.,may,married,none,51,531,0,0,-1,0,1,5,2,0
10:46:23,0:06:45,10:39:38,cellular,secondary,retired,oct,married,success,67,203,1,0,266,0,0,11,1,2
17:50:58,0:03:07,17:47:51,cellular,secondary,management,jan,single,none,27,843,1,0,-1,0,0,8,1,0
11:45:44,0:06:58,11:38:46,cellular,secondary,management,nov,divorced,success,45,644,1,0,168,0,1,19,1,1
9:59:59,0:05:16,9:54:43,cellular,secondary,blue-collar,may,single,none,38,1137,0,0,-1,0,0,13,1,0
12:53:55,0:01:08,12:52:47,cellular,secondary,admin.,jul,single,none,28,189,0,0,-1,0,1,31,2,0
17:58:06,0:13:04,17:45:02,cellular,secondary,technician,jul,single,none,26,941,1,1,-1,0,0,25,1,0
17:52:51,0:19:24,17:33:27,cellular,tertiary,entrepreneur,nov,divorced,none,37,66,1,0,-1,0,0,18,2,0
14:11:57,0:02:26,14:09:31,cellular,tertiary,management,nov,single,failure,43,-56,0,0,151,0,1,18,2,14
17:07:08,0:03:09,17:03:59,other,secondary,services,may,divorced,none,40,105,0,0,-1,0,1,6,2,0
12:54:38,0:05:18,12:49:20,cellular,tertiary,services,jul,married,failure,40,35,0,0,317,0,0,3,4,3
12:11:25,0:02:09,12:09:16,cellular,secondary,technician,nov,married,none,41,352,0,0,-1,0,1,18,2,0
9:50:31,0:12:16,9:38:15,other,tertiary,self-employed,may,divorced,none,35,1354,1,0,-1,0,1,23,2,0
15:56:37,0:04:19,15:52:18,cellular,secondary,blue-collar,apr,single,other,29,734,1,1,296,0,1,30,1,1
11:25:18,0:10:50,11:14:28,other,tertiary,entrepreneur,may,married,none,42,157,0,1,-1,0,1,7,1,0
13:55:15,0:01:19,13:53:56,cellular,tertiary,self-employed,nov,married,none,57,894,0,0,-1,0,1,18,1,0
12:38:31,0:01:46,12:36:45,other,primary,services,may,single,none,22,35,0,0,-1,0,1,28,3,0
12:03:07,0:00:47,12:02:20,other,secondary,admin.,sep,married,failure,28,242,0,0,779,0,1,17,1,12
10:53:01,0:02:34,10:50:27,cellular,secondary,retired,aug,married,other,59,1341,0,0,97,0,0,27,2,1
15:07:55,0:02:33,15:05:22,telephone,secondary,admin.,jul,single,none,41,100,0,0,-1,0,1,24,2,0
13:20:02,0:07:49,13:12:13,other,secondary,services,jun,married,none,37,580,0,0,-1,0,1,2,2,0
14:17:14,0:20:48,13:56:26,other,secondary,management,jun,single,none,51,1610,1,0,-1,0,1,16,3,0
12:36:22,0:07:05,12:29:17,cellular,tertiary,management,jul,single,none,25,1098,0,1,-1,0,1,8,1,0
15:53:12,0:04:06,15:49:06,cellular,secondary,blue-collar,may,married,success,46,640,1,0,55,0,1,6,1,5
9:32:08,0:01:48,9:30:20,cellular,tertiary,management,aug,single,none,34,1612,0,0,-1,0,0,27,22,0
12:23:33,0:01:46,12:21:47,cellular,tertiary,management,mar,married,none,61,997,1,0,-1,0,0,10,1,0
16:48:35,0:00:28,16:48:07,cellular,secondary,retired,sep,married,none,62,816,0,0,-1,0,0,1,2,0
12:07:35,0:05:59,12:01:36,other,secondary,admin.,jun,single,none,38,439,0,0,-1,0,0,16,4,0
14:20:49,0:02:03,14:18:46,cellular,tertiary,management,aug,divorced,none,34,0,0,0,-1,0,0,21,2,0
11:51:19,0:02:12,11:49:07,cellular,secondary,technician,may,married,failure,35,1092,0,0,360,0,0,18,1,1
9:52:08,0:05:12,9:46:56,cellular,secondary,unemployed,aug,single,success,26,632,1,0,181,0,0,12,3,1
15:44:18,0:02:11,15:42:07,cellular,primary,blue-collar,jul,single,none,52,0,0,0,-1,0,0,15,2,0
17:28:00,0:01:56,17:26:04,cellular,primary,blue-collar,may,single,failure,42,22,0,0,365,0,1,14,4,1
15:03:46,0:02:37,15:01:09,cellular,primary,blue-collar,may,single,none,44,38,0,0,-1,0,1,5,4,0
13:53:22,0:01:33,13:51:49,cellular,secondary,blue-collar,nov,married,none,31,268,0,0,-1,0,1,20,2,0
16:07:33,0:03:46,16:03:47,other,primary,housemaid,jun,married,none,58,2348,0,0,-1,0,0,9,1,0
11:23:55,0:11:52,11:12:03,cellular,secondary,management,apr,married,failure,34,879,1,0,344,1,1,17,1,1
11:30:42,0:04:45,11:25:57,cellular,primary,blue-collar,may,divorced,none,36,666,0,0,-1,0,1,11,1,0
11:12:24,0:05:00,11:07:24,other,primary,blue-collar,may,married,none,31,50,0,0,-1,0,1,8,2,0
12:13:30,0:18:01,11:55:29,cellular,tertiary,management,sep,single,none,37,698,1,0,-1,0,0,8,2,0
14:07:00,0:21:16,13:45:44,other,secondary,admin.,jun,married,none,26,710,1,1,-1,0,1,6,2,0
10:03:09,0:03:16,9:59:53,other,secondary,admin.,may,married,none,60,1880,0,0,-1,0,1,15,4,0
14:30:25,0:01:54,14:28:31,cellular,primary,blue-collar,may,single,none,40,0,0,1,-1,0,1,11,2,0
9:42:34,0:04:30,9:38:04,telephone,primary,management,jul,married,success,61,264,1,0,178,0,0,29,1,1
9:21:48,0:02:19,9:19:29,cellular,tertiary,management,aug,married,failure,38,238,1,0,92,0,0,4,1,3
15:35:45,0:02:10,15:33:35,cellular,tertiary,management,oct,married,failure,63,0,0,0,182,0,0,12,2,6
10:16:22,0:01:06,10:15:16,other,tertiary,management,may,married,none,53,1786,0,0,-1,0,1,8,2,0
9:47:01,0:06:24,9:40:37,other,secondary,retired,jun,married,none,52,1956,0,0,-1,0,0,6,2,0
9:33:50,0:02:23,9:31:27,cellular,secondary,management,feb,single,failure,51,1277,0,0,294,0,0,22,5,1
12:07:43,0:03:18,12:04:25,cellular,secondary,blue-collar,apr,single,none,35,398,0,0,-1,0,1,20,1,0
15:23:46,0:09:05,15:14:41,cellular,tertiary,management,apr,single,none,32,2069,1,0,-1,0,0,22,1,0
13:39:06,0:01:51,13:37:15,telephone,secondary,admin.,nov,single,none,41,621,0,0,-1,0,1,19,1,0
15:40:16,0:08:09,15:32:07,cellular,secondary,admin.,jul,married,none,41,120,0,1,-1,0,0,8,1,0
10:10:59,0:01:20,10:09:39,cellular,secondary,admin.,jan,married,none,29,19,0,0,-1,0,0,28,1,0
17:54:21,0:01:48,17:52:33,other,secondary,blue-collar,may,married,none,48,705,0,0,-1,0,0,13,2,0
17:51:09,0:03:27,17:47:42,cellular,tertiary,management,jun,single,success,31,924,1,0,98,0,0,5,2,1
15:41:34,0:06:11,15:35:23,cellular,secondary,technician,feb,married,none,44,-1317,0,0,-1,0,1,2,1,0
14:16:28,0:13:08,14:03:20,other,primary,retired,may,married,none,58,193,0,1,-1,0,1,13,3,0
13:41:11,0:02:18,13:38:53,telephone,secondary,technician,may,married,other,46,-408,0,1,286,0,1,7,4,1
14:16:08,0:01:57,14:14:11,cellular,secondary,management,aug,married,none,45,724,0,1,-1,0,1,7,1,0
15:40:18,0:03:26,15:36:52,other,secondary,blue-collar,may,married,none,49,1568,0,0,-1,0,0,21,6,0
15:03:32,0:12:34,14:50:58,cellular,secondary,management,jul,married,none,25,2228,1,0,-1,0,1,23,1,0
14:48:51,0:18:58,14:29:53,other,secondary,blue-collar,may,married,none,45,154,1,0,-1,0,1,7,1,0
12:58:37,0:09:55,12:48:42,other,secondary,unemployed,jun,married,none,36,1766,1,0,-1,0,0,11,2,0
12:10:28,0:00:49,12:09:39,telephone,secondary,retired,feb,married,none,75,1470,0,0,-1,0,0,27,1,0
9:34:14,0:03:20,9:30:54,cellular,secondary,technician,apr,married,other,46,0,1,0,259,0,0,30,1,2
14:46:13,0:04:29,14:41:44,cellular,tertiary,management,jun,married,success,61,997,1,0,104,0,0,22,1,1
14:17:23,0:04:18,14:13:05,cellular,secondary,student,aug,married,success,33,1536,1,0,178,0,0,6,2,4
15:56:29,0:06:52,15:49:37,cellular,tertiary,management,may,married,none,44,7818,1,0,-1,0,0,27,1,0
9:43:23,0:03:49,9:39:34,cellular,secondary,retired,may,married,none,58,-324,0,0,-1,0,1,7,2,0
9:37:02,0:02:38,9:34:24,cellular,secondary,admin.,may,married,none,56,1671,0,0,-1,0,0,28,2,0
15:17:52,0:01:41,15:16:11,cellular,tertiary,management,oct,married,none,47,288,1,0,-1,0,0,1,1,0
10:48:58,0:02:34,10:46:24,other,tertiary,management,may,single,none,31,6248,0,0,-1,0,1,9,2,0
13:08:19,0:01:22,13:06:57,other,secondary,admin.,may,married,none,47,292,0,0,-1,0,1,19,3,0
12:23:39,0:09:45,12:13:54,cellular,tertiary,management,may,single,none,33,0,1,0,-1,0,1,13,1,0
14:51:36,0:11:56,14:39:40,cellular,primary,blue-collar,jul,single,none,30,0,1,0,-1,0,0,15,3,0
13:10:17,0:02:38,13:07:39,cellular,tertiary,housemaid,dec,single,none,30,3185,0,0,-1,0,1,30,3,0
10:40:01,0:02:55,10:37:06,cellular,secondary,student,feb,single,success,20,215,1,0,92,0,0,24,1,6
16:37:36,0:10:35,16:27:01,cellular,secondary,management,apr,married,none,40,754,1,1,-1,0,0,6,1,0
13:49:35,0:02:38,13:46:57,cellular,secondary,services,may,single,none,32,152,1,0,-1,0,1,25,2,0
11:46:19,0:02:36,11:43:43,cellular,tertiary,services,jul,single,none,26,238,0,0,-1,0,1,22,3,0
12:05:42,0:01:09,12:04:33,cellular,tertiary,management,aug,single,none,31,98,0,0,-1,0,0,11,2,0
10:41:55,0:20:05,10:21:50,other,secondary,blue-collar,may,divorced,none,35,0,1,0,-1,0,1,20,1,0
15:17:12,0:10:51,15:06:21,cellular,primary,housemaid,aug,divorced,none,70,1311,1,0,-1,0,0,11,1,0
12:35:10,0:06:02,12:29:08,other,primary,retired,jun,married,none,60,6307,0,0,-1,0,1,11,1,0
12:44:08,0:03:05,12:41:03,other,secondary,self-employed,jun,divorced,none,37,3467,0,0,-1,0,0,9,2,0
14:57:38,0:01:42,14:55:56,cellular,tertiary,management,nov,married,none,35,1133,1,0,-1,0,1,3,1,0
13:46:37,0:16:21,13:30:16,cellular,primary,unemployed,feb,married,failure,28,7459,1,0,269,0,1,2,5,2
9:58:00,0:03:30,9:54:30,cellular,primary,student,nov,single,success,18,608,1,0,93,0,0,13,1,1
11:52:24,0:01:26,11:50:58,other,tertiary,technician,may,married,none,32,168,0,0,-1,0,0,27,1,0
10:29:33,0:03:20,10:26:13,cellular,tertiary,management,jun,married,none,35,925,1,0,-1,0,0,8,4,0
9:54:04,0:02:20,9:51:44,cellular,tertiary,technician,jul,single,success,30,0,1,0,424,0,1,5,1,8
12:38:54,0:01:41,12:37:13,cellular,secondary,services,mar,married,success,43,774,1,0,421,0,0,25,1,1
13:28:46,0:00:12,13:28:34,cellular,tertiary,management,jul,married,none,45,385,0,1,-1,0,0,31,16,0
10:05:21,0:03:22,10:01:59,cellular,secondary,services,nov,married,none,32,8043,0,0,-1,0,1,21,1,0
13:39:47,0:11:56,13:27:51,cellular,tertiary,management,may,single,failure,39,2454,1,0,263,0,1,4,3,2
15:50:15,0:00:09,15:50:06,other,secondary,blue-collar,jun,married,none,56,277,0,0,-1,0,0,20,13,0
13:35:22,0:03:43,13:31:39,cellular,tertiary,technician,feb,single,other,37,-1,0,0,200,0,1,2,2,7
17:10:48,0:03:10,17:07:38,cellular,secondary,technician,nov,married,none,48,295,0,1,-1,1,0,17,2,0
10:16:56,0:08:58,10:07:58,other,secondary,admin.,may,married,none,31,307,1,0,-1,0,1,9,1,0
13:27:20,0:03:51,13:23:29,cellular,secondary,blue-collar,jul,married,none,37,982,0,0,-1,0,1,9,2,0
16:35:03,0:03:29,16:31:34,cellular,secondary,technician,aug,divorced,none,39,807,0,1,-1,0,1,26,6,0
17:01:18,0:07:13,16:54:05,cellular,secondary,blue-collar,nov,married,none,30,913,0,1,-1,0,1,19,2,0
15:58:12,0:23:29,15:34:43,other,secondary,services,jun,divorced,none,38,6360,1,0,-1,0,0,20,2,0
16:20:31,0:02:45,16:17:46,cellular,secondary,retired,may,married,failure,58,2714,1,0,287,0,0,26,1,2
12:44:03,0:05:20,12:38:43,cellular,tertiary,self-employed,mar,single,none,25,42,1,0,-1,0,1,3,1,0
12:01:49,0:00:48,12:01:01,cellular,tertiary,student,apr,single,none,26,193,0,0,-1,0,0,3,2,0
15:35:07,0:01:25,15:33:42,cellular,secondary,admin.,nov,married,none,53,1661,0,1,-1,0,1,17,1,0
14:54:10,0:00:59,14:53:11,other,secondary,blue-collar,may,single,none,22,-189,0,0,-1,0,1,30,3,0
9:44:08,0:03:50,9:40:18,cellular,secondary,entrepreneur,apr,divorced,none,31,290,0,0,-1,0,1,13,1,0
10:28:16,0:23:13,10:05:03,cellular,secondary,technician,feb,single,none,48,-92,1,0,-1,0,1,3,1,0
9:32:11,0:26:16,9:05:55,cellular,tertiary,management,aug,divorced,none,31,254,1,0,-1,0,0,18,8,0
17:30:25,0:06:12,17:24:13,other,primary,services,jul,single,none,37,0,0,1,-1,0,0,2,1,0
14:40:52,0:06:01,14:34:51,cellular,tertiary,self-employed,apr,married,other,35,1250,0,0,136,0,1,2,1,1
15:31:28,0:09:47,15:21:41,cellular,tertiary,technician,aug,divorced,none,34,674,1,0,-1,0,1,7,2,0
17:32:10,0:02:33,17:29:37,cellular,secondary,blue-collar,feb,married,none,29,1074,0,0,-1,0,0,2,1,0
17:06:45,0:01:06,17:05:39,cellular,tertiary,management,feb,married,none,53,8627,0,0,-1,0,0,10,1,0
11:32:41,0:02:59,11:29:42,cellular,secondary,self-employed,nov,single,none,52,207,0,1,-1,0,0,18,1,0
12:37:30,0:11:10,12:26:20,cellular,tertiary,management,feb,married,none,61,6016,1,0,-1,0,0,2,3,0
14:04:00,0:14:42,13:49:18,cellular,tertiary,self-employed,apr,married,none,39,-3058,1,1,-1,0,1,17,3,0
9:12:25,0:05:18,9:07:07,other,tertiary,entrepreneur,may,married,none,56,8741,0,0,-1,0,1,20,3,0
16:00:21,0:18:50,15:41:31,cellular,secondary,technician,may,married,none,53,6831,1,0,-1,0,0,13,2,0
13:13:08,0:02:16,13:10:52,cellular,primary,retired,feb,divorced,none,75,3881,1,0,-1,0,1,4,3,0
16:36:10,0:06:52,16:29:18,cellular,secondary,admin.,nov,single,none,52,2398,1,0,-1,0,1,3,1,0
15:10:47,0:03:26,15:07:21,cellular,tertiary,management,feb,single,none,29,697,1,0,-1,0,0,4,1,0
9:40:41,0:01:39,9:39:02,cellular,secondary,admin.,may,single,failure,31,-1,0,0,352,0,1,15,1,1
16:02:25,0:06:58,15:55:27,cellular,primary,services,nov,single,none,32,-56,0,1,-1,0,0,19,1,0
13:36:14,0:05:44,13:30:30,cellular,secondary,admin.,apr,divorced,other,53,-163,0,0,343,0,1,17,2,2
9:48:10,0:01:19,9:46:51,cellular,tertiary,management,aug,divorced,none,49,651,0,1,-1,0,0,6,3,0
10:24:29,0:02:09,10:22:20,cellular,primary,blue-collar,may,married,none,47,1112,0,0,-1,0,1,13,1,0
17:49:24,0:02:05,17:47:19,cellular,tertiary,management,jul,married,none,36,699,0,0,-1,0,0,23,1,0
12:37:33,0:00:19,12:37:14,cellular,tertiary,unemployed,feb,married,none,58,1798,0,0,-1,0,1,5,8,0
17:32:55,0:07:40,17:25:15,cellular,primary,blue-collar,aug,married,none,50,106,0,0,-1,0,0,12,2,0
11:20:59,0:13:18,11:07:41,cellular,tertiary,management,dec,divorced,other,32,883,1,0,185,0,1,10,1,5
10:23:38,0:03:32,10:20:06,cellular,tertiary,admin.,oct,married,none,27,346,1,0,-1,0,0,11,1,0
12:56:20,0:05:18,12:51:02,cellular,secondary,technician,aug,divorced,none,60,367,1,0,-1,0,0,16,2,0
13:32:29,0:02:38,13:29:51,other,tertiary,technician,may,married,none,46,841,0,0,-1,0,1,6,1,0
12:31:04,0:05:41,12:25:23,cellular,tertiary,technician,apr,married,none,45,5110,1,0,-1,0,0,22,2,0
12:02:06,0:00:11,12:01:55,cellular,tertiary,technician,may,married,failure,42,-378,0,1,330,0,1,15,7,2
10:06:39,0:07:09,9:59:30,cellular,secondary,entrepreneur,may,married,failure,35,2971,1,0,164,0,0,4,4,2
17:38:43,0:01:37,17:37:06,cellular,secondary,technician,feb,married,failure,40,694,0,0,196,0,1,4,4,5
12:16:17,0:05:47,12:10:30,other,tertiary,management,jun,divorced,none,36,3611,0,0,-1,0,1,4,3,0
16:59:13,0:07:43,16:51:30,cellular,tertiary,student,feb,single,none,19,1169,0,0,-1,0,0,6,18,0
16:19:12,0:01:59,16:17:13,other,primary,blue-collar,may,married,none,40,46,0,0,-1,0,1,6,1,0
10:28:41,0:00:09,10:28:32,cellular,primary,blue-collar,aug,married,none,58,6762,0,0,-1,0,0,28,25,0
12:40:30,0:00:33,12:39:57,cellular,primary,blue-collar,jul,married,none,43,2113,0,0,-1,0,0,29,2,0
16:56:54,0:02:07,16:54:47,cellular,tertiary,management,nov,married,none,39,20932,0,0,-1,0,0,21,2,0
10:11:06,0:04:24,10:06:42,cellular,secondary,blue-collar,apr,divorced,none,36,313,0,1,-1,0,1,17,2,0
15:04:28,0:06:08,14:58:20,cellular,secondary,technician,apr,married,none,42,1559,1,0,-1,0,0,30,1,0
